FacilityID,Name,Address,City,State,ZIP,County,Type,Ownership,Emergency,EHR,Geo,MSPB,ERR.AMI,ERR.CBG,ERR.COPD,ERR.HF,ERR.HIPKNEE,ERR.PNEU
50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,Los Angeles,Acute Care Hospitals,Proprietary,TRUE,TRUE,"6245 DE LONGPRE AVE HOLLYWOOD, CA 90028 (34.096192, -118.325371)",1.240316,0.988,,0.9536,1.0192,,1.0406
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,8260 ATLEE ROAD,MECHANICSVILLE,VA,23116,Hanover,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"8260 ATLEE ROAD MECHANICSVILLE, VA 23116 (37.629352, -77.388102)",0.983725,0.9975,0.8941,0.9098,0.8252,0.9452,1.0391
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,Brazoria,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"100 MEDICAL DRIVE LAKE JACKSON, TX 77566 (29.030091, -95.451388)",1.031849,0.9557,,0.9938,1.0296,0.9044,0.992
100296,DOCTORS HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,Miami-Dade,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"5000 UNIVERSITY DR CORAL GABLES, FL 33146 (25.724611, -80.273181)",1.032262,,,1.0892,1.0063,0.9032,0.9592
390071,LOCK HAVEN HOSPITAL,24 CREE DRIVE,LOCK HAVEN,PA,17745,Clinton,Acute Care Hospitals,Proprietary,TRUE,TRUE,"24 CREE DRIVE LOCK HAVEN, PA 17745 (41.132812, -77.470183)",0.854804,,,0.9431,0.978,,0.8905
520071,FORT MEMORIAL HOSPITAL,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,Jefferson,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"611 SHERMAN AVE E FORT ATKINSON, WI 53538 (42.929969, -88.827933)",0.866882,,,0.895,0.9127,0.8694,0.9251
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,AR,72160,Arkansas,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1703 NORTH BUERKLE ST STUTTGART, AR 72160 (34.517773, -91.557572)",0.91426,,,1.1361,1.1003,,0.9863
100232,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DR,PALATKA,FL,32177,Putnam,Acute Care Hospitals,Proprietary,TRUE,TRUE,"611 ZEAGLER DR PALATKA, FL 32177 (29.642378, -81.693518)",1.004294,1.0938,,1.026,1.1118,0.98,1.1226
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,1025 MARSH STREET,MANKATO,MN,56001,Blue Earth,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1025 MARSH STREET MANKATO, MN 56001 (44.165047, -93.983738)",0.94063,0.99,,1.0174,0.9582,1.0719,0.9468
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046,Montgomery,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1648 HUNTINGDON PIKE MEADOWBROOK, PA 19046 (40.108944, -75.081101)",1.01265,0.917,,0.9648,0.8527,1.0804,1.0721
230303,MUNSON HEALTHCARE MANISTEE HOSPITAL,1465 E PARKDALE AVE,MANISTEE,MI,49660,Manistee,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1465 E PARKDALE AVE MANISTEE, MI 49660 (44.272355, -86.273439)",0.873562,,,0.9162,1.0422,1.1267,1.0289
140174,PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,Kane,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1325 N HIGHLAND AVENUE AURORA, IL 60506 (41.786906, -88.328909)",1.011712,0.9707,0.927,0.9884,0.9512,0.9571,1.0336
200034,ST MARY'S REGIONAL MEDICAL CENTER,93 CAMPUS AVENUE - PO BOX 291,LEWISTON,ME,4243,Androscoggin,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"93 CAMPUS AVENUE - PO BOX 291 LEWISTON, ME 04243 (44.101414, -70.198216)",1.014651,0.9696,,1.0518,0.8847,1.2181,0.8995
140091,THE CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,Champaign,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"611 WEST PARK STREET URBANA, IL 61801 (40.117423, -88.213888)",0.976338,0.9959,1.0398,0.9833,0.9617,0.9753,0.9799
230121,MEMORIAL HEALTHCARE,826 WEST KING STREET,OWOSSO,MI,48867,Shiawassee,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,"826 WEST KING STREET OWOSSO, MI 48867 (43.005075, -84.182076)",0.883765,,,1.0042,0.9589,1.0491,1.0713
50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,San Diego,Acute Care Hospitals,Physician,TRUE,TRUE,"9888 GENESEE AVENUE LA JOLLA, CA 92037 (32.8855, -117.223022)",1.005389,0.9054,0.8212,0.9471,0.9137,0.6584,0.8794
180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,Marion,Acute Care Hospitals,Proprietary,TRUE,TRUE,"320 LORETTO ROAD LEBANON, KY 40033 (37.570325, -85.259397)",1.004591,,,0.9603,1.0409,0.971,0.9818
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,Maricopa,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"9201 WEST THOMAS ROAD PHOENIX, AZ 85037 (33.479558, -112.257936)",0.913685,0.9584,,0.988,0.8486,1.1518,0.9587
520198,AURORA MEDICAL CTR OSHKOSH,855 N WESTHAVEN DRIVE,OSHKOSH,WI,54904,Winnebago,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"855 N WESTHAVEN DRIVE OSHKOSH, WI 54904 (44.027541, -88.593291)",0.937384,0.9517,,0.9948,0.8561,1.2086,0.9789
330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,Chemung,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"600 ROE AVENUE ELMIRA, NY 14905 (42.099256, -76.826668)",0.969691,1.0405,1.0316,1.0595,1.0217,1.3354,1.1933
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,GAINESVILLE,GA,30501,Hall,Acute Care Hospitals,Government - Local,TRUE,TRUE,"743 SPRING STREET GAINESVILLE, GA 30501 (34.30335, -83.81737)",0.917494,0.9503,0.9809,0.9985,0.9225,1.0081,1.012
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,Dallas,Acute Care Hospitals,Proprietary,TRUE,TRUE,"7115 GREENVILLE AVENUE SUITE 100 DALLAS, TX 75231 (32.876377, -96.761726)",1.044975,,,,,0.9119,
30013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,Yuma,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2400 SOUTH AVENUE A YUMA, AZ 85364 (32.683899, -114.633238)",0.970139,0.9647,0.8431,1.0602,0.9384,0.8485,1.1005
10029,EAST ALABAMA MEDICAL CENTER,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,Lee,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"2000 PEPPERELL PARKWAY OPELIKA, AL 36801 (32.638055, -85.404003)",0.921387,1.0049,0.7689,0.918,0.977,1.2428,1.078
100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,Pinellas,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1501 PASADENA AVE S SAINT PETERSBURG, FL 33707 (27.753517, -82.738176)",1.066557,1.031,,1.0494,1.0351,1.149,1.0858
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,Johnson,Acute Care Hospitals,Physician,FALSE,TRUE,"3651 COLLEGE BLVD LEAWOOD, KS 66211 (38.927549, -94.628235)",0.880389,,,,,0.9401,
50350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,Los Angeles,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"309 W BEVERLY BLVD MONTEBELLO, CA 90640 (34.016032, -118.100526)",1.102714,1.0657,,0.9906,1.0894,,1.0276
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,Henry,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"301 TYSON AV PARIS, TN 38242 (36.296802, -88.311271)",1.073188,0.9649,,1.0249,1.0248,1.3035,0.8476
40007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,Pulaski,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"TWO ST VINCENT CIRCLE LITTLE ROCK, AR 72205",1.017127,0.9347,0.9416,0.9762,1.086,1.0588,1.1475
50352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,El Dorado,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2170 SOUTH AVENUE SOUTH LAKE TAHOE, CA 96150 (38.912337, -119.997711)",0.847414,,,0.939,0.9868,1.0614,0.8451
60001,NORTH COLORADO MEDICAL CENTER,1801 - 16TH STREET,GREELEY,CO,80631,Weld,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1801 - 16TH STREET GREELEY, CO 80631 (40.413834, -104.709429)",1.030217,0.9539,0.9791,1.0107,0.854,0.8688,0.8035
670056,SETON MEDICAL CENTER HAYS,6001 KYLE PKWY,KYLE,TX,78640,Hays,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"6001 KYLE PKWY KYLE, TX 78640 (30.007734, -97.85528)",1.066422,0.9856,1.0849,1.0097,0.923,0.9737,0.9721
190053,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,JENNINGS,LA,70546,Jeffrson Davis,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1634 ELTON ROAD JENNINGS, LA 70546 (30.239215, -92.663445)",1.098281,,,0.9762,1.0022,0.9027,0.9977
110073,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,Ben Hill,Acute Care Hospitals,Government - Local,TRUE,,"200 PERRY HOUSE ROAD, BOX 1447 FITZGERALD, GA 31750 (31.697918, -83.260975)",0.924155,,,1.0012,0.9875,,1.0074
390044,READING HOSPITAL,420 S 5TH AVENUE,WEST READING,PA,19611,Berks,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"420 S 5TH AVENUE WEST READING, PA 19611 (40.329863, -75.948059)",1.014528,0.9253,0.8994,0.8632,0.8979,0.953,0.9393
40011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,Yell,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"719 DETROIT STREET DANVILLE, AR 72833 (35.054823, -93.388543)",0.848465,,,1.0988,1.1435,,1.1407
140181,SOUTH SHORE HOSPITAL,8012 SOUTH CRANDON AVENUE,CHICAGO,IL,60617,Cook,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"8012 SOUTH CRANDON AVENUE CHICAGO, IL 60617 (41.749496, -87.568623)",1.013823,1.008,,0.9957,1.0947,,0.9808
50775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,Riverside,Acute Care Hospitals,Proprietary,TRUE,TRUE,"31700 TEMECULA PKWY TEMECULA, CA 92592 (33.47929, -117.105744)",0.966122,0.9825,1.2082,1.0257,1.0176,0.8894,1.0375
100068,ADVENTHEALTH DAYTONA BEACH,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,Volusia,Acute Care Hospitals,Voluntary non-profit - Church,FALSE,TRUE,"301 MEMORIAL MEDICAL PARKWAY DAYTONA BEACH, FL 32117 (29.24275, -81.1093)",1.025152,0.9431,0.7945,0.9448,0.8216,1.0478,0.9075
180053,FLEMING COUNTY HOSPITAL,55 FOUNDATION DRIVE,FLEMINGSBURG,KY,41041,Fleming,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"55 FOUNDATION DRIVE FLEMINGSBURG, KY 41041 (38.421539, -83.753094)",0.901642,,,0.9808,1.0391,0.9862,1.0259
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,VAN WERT,OH,45891,Van Wert,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1250 S WASHINGTON STREET VAN WERT, OH 45891 (40.850314, -84.581367)",0.981385,,,1.0194,0.9686,1.0763,0.9484
370227,ST JOHN OWASSO,12451 EAST 100TH STREET NORTH,OWASSO,OK,74055,Tulsa,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"12451 EAST 100TH STREET NORTH OWASSO, OK 74055 (36.298803, -95.835066)",0.853892,,,0.9924,0.9642,0.9875,0.9365
180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,Pike,Acute Care Hospitals,Proprietary,TRUE,,"260 HOSPITAL DRIVE SOUTH WILLIAMSON, KY 41503 (37.676373, -82.296581)",0.903571,,,1.1099,1.2732,,1.1211
360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,Montgomery,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"3535 SOUTHERN BOULEVARD KETTERING, OH 45429 (39.695603, -84.190993)",1.019341,1.1215,1.135,0.9832,0.9541,0.7727,1.0588
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,BARRINGTON,IL,60010,Lake,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"450 WEST HIGHWAY 22 BARRINGTON, IL 60010 (42.193415, -88.177959)",0.985597,1.0183,0.9889,0.9168,0.9785,0.865,0.8996
180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,GREENVILLE,KY,42345,Muhlenberg,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"440 HOPKINSVILLE STREET GREENVILLE, KY 42345 (37.196925, -87.189639)",0.925211,,,1.0462,1.0068,0.9426,0.9669
670088,BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI,700 SCOTT & WHITE DRIVE,COLLEGE STATION,TX,77845,Brazos,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"700 SCOTT & WHITE DRIVE COLLEGE STATION, TX 77845 (30.585988, -96.280407)",0.982531,1.0703,0.9892,0.9718,0.9352,1.0058,1.0046
130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,Twin Falls,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"801 POLE LINE ROAD WEST TWIN FALLS, ID 83301 (42.591595, -114.496998)",0.950212,1.0064,,0.9589,0.9529,0.9296,0.9206
160047,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,Pottawattamie,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"933 EAST PIERCE STREET COUNCIL BLUFFS, IA 51503 (41.268309, -95.836128)",0.930439,1.0272,,0.9826,0.9559,0.9813,0.9881
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,Orange,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"160 EAST MAIN STREET PORT JERVIS, NY 12771 (41.367766, -74.682593)",0.902953,0.988,,1.0832,0.9673,0.925,1.057
240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,55454,Hennepin,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"2450 RIVERSIDE AVENUE MINNEAPOLIS, MN 55454 (44.966335, -93.23812)",0.977134,0.9577,1.0895,0.9836,1.0257,1.0597,0.9625
100173,ADVENTHEALTH TAMPA,3100 E FLETCHER AVE,TAMPA,FL,33613,Hillsborough,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3100 E FLETCHER AVE TAMPA, FL 33613 (28.069226, -82.424525)",1.079196,1.0979,1.2599,1.115,1.0208,1.044,1.1281
330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467,Bronx,Acute Care Hospitals,Government - Local,TRUE,TRUE,"3424 KOSSUTH AVENUE & 210TH STREET BRONX, NY 10467",0.889587,,,1.0112,0.9752,,1.074
100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,200 SE HOSPITAL AVE,STUART,FL,34995,Martin,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"200 SE HOSPITAL AVE STUART, FL 34995 (27.199441, -80.243034)",1.053312,1.0392,0.999,1.0446,0.9905,1.1083,1.0875
50739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,Los Angeles,Acute Care Hospitals,Proprietary,FALSE,TRUE,"555 EAST HARDY STREET INGLEWOOD, CA 90301 (33.949086, -118.348214)",1.034093,1.1166,,0.9962,1.1188,,1.1103
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,Campbell,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"923 EAST CENTRAL AVENUE LA FOLLETTE, TN 37766 (36.387967, -84.111365)",1.021862,,,1.0442,1.1,,1.0956
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,Hidalgo,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1102 W TRENTON ROAD EDINBURG, TX 78539 (26.263341, -98.182849)",1.025172,0.966,0.8807,1.0057,1.0501,,1.0571
390081,DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,DREXEL HILL,PA,19026,Delaware,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"501 NORTH LANSDOWNE AVE DREXEL HILL, PA 19026 (39.953877, -75.283921)",1.119553,1.0017,,1.0277,1.112,1.0314,0.9868
370037,SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,1000 NORTH LEE AVENUE,OKLAHOMA CITY,OK,73101,Oklahoma,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1000 NORTH LEE AVENUE OKLAHOMA CITY, OK 73101 (35.477786, -97.524291)",0.993203,0.9769,0.9813,0.9895,0.9184,0.896,1.0508
520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,Marathon,Acute Care Hospitals,Proprietary,TRUE,TRUE,"333 PINE RIDGE BLVD WAUSAU, WI 54401 (44.964503, -89.666372)",0.960173,0.8664,0.8388,1.0665,0.9356,1.007,0.8843
440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,38485,Wayne,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,,"103 J V MANGUBAT DR WAYNESBORO, TN 38485 (35.325355, -87.757533)",1.070553,,,0.9569,0.9778,,1.0255
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,LEVELLAND,TX,79336,Hockley,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1900 COLLEGE AVE LEVELLAND, TX 79336 (33.573273, -102.367755)",0.91622,,,0.9361,0.9921,,0.9723
280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,Douglas,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"16901 LAKESIDE HILLS CT OMAHA, NE 68130 (41.23904, -96.180532)",0.983622,1.0361,,1.0437,0.9656,0.9697,0.9541
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,Westchester,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"16 GUION PLACE NEW ROCHELLE, NY 10802 (40.912968, -73.786997)",1.051355,1.015,,1.0288,1.113,0.8098,1.1336
140013,PROCTOR HOSPITAL,5409 N KNOXVILLE AVE,PEORIA,IL,61614,Peoria,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"5409 N KNOXVILLE AVE PEORIA, IL 61614 (40.752496, -89.593254)",0.894587,0.938,,0.9649,1.0651,1.1222,1.1388
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,Jackson,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"7900 LEE'S SUMMIT RD KANSAS CITY, MO 64139 (38.973583, -94.390407)",0.862945,,,0.9725,0.9964,0.9185,1.0324
190176,TULANE MEDICAL CENTER,1415 TULANE AVE,NEW ORLEANS,LA,70112,Orleans,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1415 TULANE AVE NEW ORLEANS, LA 70112 (29.955263, -90.076121)",0.998721,1.1521,,0.9954,0.9894,1.0144,1.1374
190274,OCHSNER MEDICAL CENTER-KENNER,180 WEST ESPLANADE AVENUE,KENNER,LA,70065,Jefferson,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"180 WEST ESPLANADE AVENUE KENNER, LA 70065 (30.02322, -90.27294)",0.948523,1.1207,,1.0088,1.0347,0.9759,0.9756
520136,ASCENSION SE WISCONSIN HOSPITAL - ST JOSEPH CAMPUS,5000 W CHAMBERS ST,MILWAUKEE,WI,53210,Milwaukee,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"5000 W CHAMBERS ST MILWAUKEE, WI 53210 (43.073465, -87.9761)",1.02714,0.9746,1.0703,0.9545,0.8932,0.9468,0.9387
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,Tarrant,Acute Care Hospitals,Government - State,TRUE,TRUE,"1545 E SOUTHLAKE BLVD SOUTHLAKE, TX 76092 (32.94097, -97.127578)",1.137802,,,,,1.0288,
420036,MUSC HEALTH LANCASTER MEDICAL CENTER,800 W MEETING ST,LANCASTER,SC,29720,Lancaster,Acute Care Hospitals,Proprietary,TRUE,TRUE,"800 W MEETING ST LANCASTER, SC 29720 (34.716906, -80.786842)",0.973666,1.092,,1.1085,0.9028,,1.0488
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,1721 S STEPHENSON AVE,IRON MOUNTAIN,MI,49801,Dickinson,Acute Care Hospitals,Government - Local,TRUE,TRUE,"1721 S STEPHENSON AVE IRON MOUNTAIN, MI 49801 (45.808572, -88.044268)",0.954505,0.9769,,0.8793,0.9189,1.0246,0.9136
440007,UNITY MEDICAL CENTER,481 INTERSTATE DRIVE,MANCHESTER,TN,37355,Coffee,Acute Care Hospitals,Physician,TRUE,TRUE,"481 INTERSTATE DRIVE MANCHESTER, TN 37355 (35.497932, -86.078141)",1.04276,,,1.0158,0.9698,,0.9714
490107,RESTON HOSPITAL CENTER,1850 TOWN CENTER PARKWAY,RESTON,VA,20190,Fairfax,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1850 TOWN CENTER PARKWAY RESTON, VA 20190 (38.96189, -77.362657)",0.980742,0.9473,,1.0113,1.0585,1.3475,1.0585
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,Genesee,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"127 NORTH STREET BATAVIA, NY 14020 (43.003997, -78.177592)",0.915443,,,0.9722,1.0527,1.0481,1.1017
50744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,Orange,Acute Care Hospitals,Proprietary,FALSE,TRUE,"1025 S ANAHEIM BLVD ANAHEIM, CA 92805 (33.820566, -117.909002)",1.110347,,,,,,1.0073
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,Jefferson,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"830 WASHINGTON STREET WATERTOWN, NY 13601 (43.96489, -75.912761)",0.906891,1.0047,,1.0484,0.9111,0.8332,0.9955
230176,BEAUMONT HOSPITAL - TRENTON,5450 FORT STREET,TRENTON,MI,48183,Wayne,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"5450 FORT STREET TRENTON, MI 48183 (42.115786, -83.211814)",0.979396,0.944,,0.9856,1.0508,1.0167,0.9981
340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,Alamance,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1240 HUFFMAN MILL RD BURLINGTON, NC 27216 (36.063749, -79.502528)",0.946532,0.9692,,1.0422,0.9486,0.9218,0.995
140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,Will,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1900 SILVER CROSS BLVD NEW LENOX, IL 60451 (41.54543, -87.986049)",1.040294,1.0049,,1.0054,0.9372,0.9644,0.9761
310002,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVE,NEWARK,NJ,7112,Essex,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"201 LYONS AVE NEWARK, NJ 07112 (40.710054, -74.213787)",1.09047,1.1793,1.0313,1.063,1.1001,0.9966,1.1831
340188,CAPE FEAR VALLEY HOKE HOSPITAL,210 MEDICAL PAVILION DRIVE,RAEFORD,NC,28376,Hoke,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"210 MEDICAL PAVILION DRIVE RAEFORD, NC 28376 (35.031426, -79.108824)",0.782643,,,1.0202,1.0219,,0.9503
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,9150 HUEBNER RD SUITE 100,SAN ANTONIO,TX,78240,Bexar,Acute Care Hospitals,Proprietary,TRUE,TRUE,"9150 HUEBNER RD SUITE 100 SAN ANTONIO, TX 78240 (29.527605, -98.595995)",0.938643,,,,,0.8266,
50110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,Santa Barbara,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"1515 E OCEAN AVENUE LOMPOC, CA 93436 (34.640639, -120.439899)",0.973638,,,1.0131,0.9346,1.0317,1.1143
100043,MEASE DUNEDIN HOSPITAL,601 MAIN ST,DUNEDIN,FL,34698,Pinellas,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"601 MAIN ST DUNEDIN, FL 34698 (28.014032, -82.783822)",1.063383,,,1.0931,0.8831,0.9746,0.9283
